"concept","broader","enLabel","deLabel"
"http://data.europa.eu/8mn/euroscivoc/c0a82d49-78a7-4d4a-9d04-db0bb984a6ba","http://data.europa.eu/8mn/euroscivoc/61bab820-648f-4f84-9f2d-71b5f80c5835","sign language","Gebärdensprache"
"http://data.europa.eu/8mn/euroscivoc/c103d494-74ee-4654-ad31-ab2ff29f6ffc","http://data.europa.eu/8mn/euroscivoc/09ad2d72-7da8-48dc-ae31-0b6b15bc1dc6","atmospheric turbulence","atmosphärische Turbulenz"
"http://data.europa.eu/8mn/euroscivoc/c11b78af-7d13-49d2-82d1-eefcd44f2ee4","http://data.europa.eu/8mn/euroscivoc/b469121d-9e7d-478a-890c-56c73607a917","nuclear medicine","Nuklearmedizin"
"http://data.europa.eu/8mn/euroscivoc/c18ce2ec-e8f5-4574-9fb7-5399b425410c","http://data.europa.eu/8mn/euroscivoc/380ec7da-dd0e-49e8-9914-ca5c72a5c2de","signal processing","Signalverarbeitung"
"http://data.europa.eu/8mn/euroscivoc/c1a06cd6-be85-4b13-ac12-83c09230db88","http://data.europa.eu/8mn/euroscivoc/0432df49-4127-42da-9eae-d07d8061f62d","fuel cells","Brennstoffzelle"
"http://data.europa.eu/8mn/euroscivoc/c1ac52eb-5dd5-442f-902c-c608d99c9314","http://data.europa.eu/8mn/euroscivoc/4455c187-2f2f-4cd1-a4dd-449f59d73b39","paediatric cardiology","pädiatrische Kardiologie"
"http://data.europa.eu/8mn/euroscivoc/c1ffa3c7-54c0-49e7-a617-718a62e6261c","http://data.europa.eu/8mn/euroscivoc/5b85e891-a025-4270-9b5d-df61c39b79f2","ethology","Ethologie"
"http://data.europa.eu/8mn/euroscivoc/c23291c8-1ff7-4311-9a03-c04e0047d1f4","http://data.europa.eu/8mn/euroscivoc/d913bd42-e79c-46a7-8714-14f2a6a0d82f","bluetooth","Bluetooth"
"http://data.europa.eu/8mn/euroscivoc/c26105fa-2559-4130-a0a0-0b403e638c15","http://data.europa.eu/8mn/euroscivoc/f6e18c52-6087-4662-904c-5c4b8174e40e","asthma","Asthma"
"http://data.europa.eu/8mn/euroscivoc/c2a8caf5-4ee8-43ff-a3cd-bae7430e4e18","http://data.europa.eu/8mn/euroscivoc/0cd8fe36-dfc3-43cd-882a-5dade629fe25","supercomputers","Supercomputer"
"http://data.europa.eu/8mn/euroscivoc/c320c0d3-5476-4161-a920-1c1e6b13263b","http://data.europa.eu/8mn/euroscivoc/22f80759-3d33-4ae9-9489-a5aefedc54c3","organ on a chip","Organ auf einem Chip"
"http://data.europa.eu/8mn/euroscivoc/c35a5815-ee59-4223-88d0-1973837a6b58","http://data.europa.eu/8mn/euroscivoc/0bf709d0-834b-4448-a89c-7fb04cece64a","development studies","Entwicklungsstudien"
"http://data.europa.eu/8mn/euroscivoc/c3a86a9d-749f-4873-8060-1d3957c02bf8","http://data.europa.eu/8mn/euroscivoc/739766f0-539e-4fba-8144-9249bb38719a","nanophotonics","Nanophotonik"
"http://data.europa.eu/8mn/euroscivoc/c3c03909-fc4b-4082-9de2-3a105efcb1aa","http://data.europa.eu/8mn/euroscivoc/a348fcd2-3bdd-46f9-aa2c-a91301f1e12e","integrative and complementary medicine","Integrativ- und Komplementärmedizin"
"http://data.europa.eu/8mn/euroscivoc/c3f2d6d8-316f-4fe7-b8b2-fd6eec8d3fdd","http://data.europa.eu/8mn/euroscivoc/a8ec011b-2e01-4088-8f7c-28fa848ade2d","habitat conservation","Lebensraumschutz"
"http://data.europa.eu/8mn/euroscivoc/c3f7741c-652b-44cc-9062-491fc41aed2f","http://data.europa.eu/8mn/euroscivoc/4c8f4b46-6f5c-41d9-9079-7de85c16431d","computer vision","maschinelles Sehen"
"http://data.europa.eu/8mn/euroscivoc/c4128628-2048-41ab-b3a8-e0c45a3be10d","http://data.europa.eu/8mn/euroscivoc/f8714203-d97f-4852-b051-3b63b2795faa","political policies","Politik"
"http://data.europa.eu/8mn/euroscivoc/c42fc6ec-b216-4a24-9e9d-f5e781c175a0","http://data.europa.eu/8mn/euroscivoc/a348fcd2-3bdd-46f9-aa2c-a91301f1e12e","peripheral vascular disease","periphere arterielle Verschlusskrankheit"
"http://data.europa.eu/8mn/euroscivoc/c4538836-ae58-4941-b544-50f53e979e20","http://data.europa.eu/8mn/euroscivoc/a348fcd2-3bdd-46f9-aa2c-a91301f1e12e","orthopaedics","Orthopädie"
"http://data.europa.eu/8mn/euroscivoc/c4793dfe-e80e-49dd-9fcc-a1a742de1b25","http://data.europa.eu/8mn/euroscivoc/5c631d7c-2a8c-40b4-9ba9-71121e2d5e63","neurology","Neurologie"
"http://data.europa.eu/8mn/euroscivoc/c48deefc-fed3-4f33-b820-0fcbcc1caa69","http://data.europa.eu/8mn/euroscivoc/74f1f6d9-2480-440a-a168-82967a9677ef","meteors","Meteoren"
"http://data.europa.eu/8mn/euroscivoc/c4a6d777-1ac8-4d94-b30c-b1a8dbfd95e0","http://data.europa.eu/8mn/euroscivoc/c4128628-2048-41ab-b3a8-e0c45a3be10d","civil society","Zivilgesellschaft"
"http://data.europa.eu/8mn/euroscivoc/c513670f-f553-4a89-8bfd-d021f267d078","http://data.europa.eu/8mn/euroscivoc/34b9c059-9e6c-4ec1-8a96-845c95c1a978","personalized medicine","personalisierte Medizin"
"http://data.europa.eu/8mn/euroscivoc/c570a89b-766b-4a16-9443-533d33d9b0ea","http://data.europa.eu/8mn/euroscivoc/dc9a4100-9eb3-4956-8fd8-b67ea07a70ad","liquid crystals","Flüssigkristall"
"http://data.europa.eu/8mn/euroscivoc/c582fc6b-76d9-455b-b457-34e226d48f04","http://data.europa.eu/8mn/euroscivoc/ef5a7186-be0b-490c-850f-3b94fbe329e1","inertial navigation system","Trägheitsnavigationssystem"
"http://data.europa.eu/8mn/euroscivoc/c5a94d22-6942-4b5d-a935-c2affe0b13c3","http://data.europa.eu/8mn/euroscivoc/678cdc97-e688-4736-a884-8b6bb5b9b68d","sexual health","sexuelle Gesundheit"
"http://data.europa.eu/8mn/euroscivoc/c5e44bb5-1d79-44a9-8787-24d0cd1cf7fe","http://data.europa.eu/8mn/euroscivoc/4c8f4b46-6f5c-41d9-9079-7de85c16431d","generative artificial intelligence","generative künstliche Intelligenz"
"http://data.europa.eu/8mn/euroscivoc/c61cf6c6-8b52-4fbb-9b30-b09659e476cf","http://data.europa.eu/8mn/euroscivoc/d3b09b78-ac5c-4fc3-b58a-9573daf0e304","condensed matter physics","Physik der kondensierten Materie"
"http://data.europa.eu/8mn/euroscivoc/c65e2864-db03-462c-a181-cf1e18b2b6b5","http://data.europa.eu/8mn/euroscivoc/fca43b97-3619-4883-8fc8-15630cf240d9","glaciology","Glaziologie"
"http://data.europa.eu/8mn/euroscivoc/c68c731d-91e2-4421-9ac9-87decef3c6ae","http://data.europa.eu/8mn/euroscivoc/8f5a6a53-4d7c-471d-8af2-3f4b57e4655e","water management","Wasserbewirtschaftung"
"http://data.europa.eu/8mn/euroscivoc/c6fde28f-cfee-4e5a-abf7-94259a77cf47","http://data.europa.eu/8mn/euroscivoc/61735be0-41d4-4c93-a7a0-9fdca27e92c1","islam","Islam"
"http://data.europa.eu/8mn/euroscivoc/c785fbd6-7242-4926-8c84-d6f82b14cb75","http://data.europa.eu/8mn/euroscivoc/527ab165-56f2-4020-8975-e7cd3f21d01d","supervised learning","überwachtes Lernen"
"http://data.europa.eu/8mn/euroscivoc/c790f6e2-c1e0-44c1-a413-7f60e950f09d","http://data.europa.eu/8mn/euroscivoc/dc9a4100-9eb3-4956-8fd8-b67ea07a70ad","fibers","Fasern"
"http://data.europa.eu/8mn/euroscivoc/c835a32d-04c8-493b-9644-203414287c92","http://data.europa.eu/8mn/euroscivoc/dc9a4100-9eb3-4956-8fd8-b67ea07a70ad","composites","Verbundwerkstoffe"
"http://data.europa.eu/8mn/euroscivoc/c846c02a-d89d-4919-9ce3-694915dd589b","http://data.europa.eu/8mn/euroscivoc/b078d965-cd9f-438b-888e-a86a2137ca10","big data","Big Data"
"http://data.europa.eu/8mn/euroscivoc/c86017cb-7116-4ef6-8961-2ca63e96a048","http://data.europa.eu/8mn/euroscivoc/65672057-bb45-47a9-9b2d-5dd7c15dae10","science and technology studies","Wissenschafts- und Technologiestudien"
"http://data.europa.eu/8mn/euroscivoc/c934fb19-5ecf-434f-bb0b-9d2afb0c9bca","http://data.europa.eu/8mn/euroscivoc/621ef1ce-2ebd-43d9-a6c7-ecd962d27269","retinopathy","Retinopathie"
"http://data.europa.eu/8mn/euroscivoc/c935ff67-db21-4ea5-a2f5-6438712bd3ba","http://data.europa.eu/8mn/euroscivoc/432182f0-ede2-4b63-8b2c-fd36f487fb53","fermentation","Fermentation"
"http://data.europa.eu/8mn/euroscivoc/c9728fbc-c15b-4a5f-b343-a85c76601a3c","http://data.europa.eu/8mn/euroscivoc/bc439c68-e0c9-4af7-ac71-891e3b60761d","public services","öffentliche Dienste"
"http://data.europa.eu/8mn/euroscivoc/c9c42113-e376-4c76-a43a-a2643f8d3673","http://data.europa.eu/8mn/euroscivoc/d913bd42-e79c-46a7-8714-14f2a6a0d82f","LiFi","LiFi"
"http://data.europa.eu/8mn/euroscivoc/ca0b52b4-4d64-4b75-a231-06ea45752be6","http://data.europa.eu/8mn/euroscivoc/77030c6f-37d5-46d0-961c-b2a053ecb8d7","human rights","Menschenrechte"
"http://data.europa.eu/8mn/euroscivoc/ca1e1ea1-e379-4260-9eba-deb9094ca8ce","http://data.europa.eu/8mn/euroscivoc/742439ad-5d62-4e2d-bd77-0eb7caaa75f4","wearable medical technology ","tragbare Medizintechnik"
"http://data.europa.eu/8mn/euroscivoc/ca74d281-1a02-4330-bb9d-c37be452d597","http://data.europa.eu/8mn/euroscivoc/26770c2b-64ce-4611-896f-cdefb4893317","transportation engineering","Verkehrsingenieurwesen"
"http://data.europa.eu/8mn/euroscivoc/cae50c91-4b35-41f6-a011-f187d2691ae0","http://data.europa.eu/8mn/euroscivoc/17849784-ab0a-4622-9678-19c11f64c0d2","contemporary philosophy","Philosophie der Gegenwart"
"http://data.europa.eu/8mn/euroscivoc/caef7888-78d0-473b-b3dc-97d8e9c65073","http://data.europa.eu/8mn/euroscivoc/2660be39-041b-4cee-9bfc-32b28b884bd7","climatology","Klimatologie"
"http://data.europa.eu/8mn/euroscivoc/cb061cc1-dd52-46a4-a8fe-065838d5b44a","http://data.europa.eu/8mn/euroscivoc/a348fcd2-3bdd-46f9-aa2c-a91301f1e12e","venereal diseases","sexuell übertragbare Erkrankungen"
"http://data.europa.eu/8mn/euroscivoc/cbb6f86d-b5c6-4649-9b06-3712653ca459","http://data.europa.eu/8mn/euroscivoc/34b9c059-9e6c-4ec1-8a96-845c95c1a978","medical ethics","ärztliche Ethik"
"http://data.europa.eu/8mn/euroscivoc/cbcdfb1b-ffce-4e89-ab76-6b55a7ab92ad","http://data.europa.eu/8mn/euroscivoc/42d56c99-ce08-429f-9751-4f711910a804","infrared astronomy","Infrarotastronomie"
"http://data.europa.eu/8mn/euroscivoc/cbe8013b-7afd-4aa7-9fa8-6eb932965f0a","http://data.europa.eu/8mn/euroscivoc/527ab165-56f2-4020-8975-e7cd3f21d01d","reinforcement learning","Verstärkungslernen"
"http://data.europa.eu/8mn/euroscivoc/cc029e63-2b82-4ba5-9c26-c82d9ac56fa8","http://data.europa.eu/8mn/euroscivoc/a5377468-cbc4-4a5a-952e-c926524bf498","teleology","Teleologie"
"http://data.europa.eu/8mn/euroscivoc/cc14ea80-2d50-4e49-b4b1-b7cc6b5bfb75","http://data.europa.eu/8mn/euroscivoc/763cdd4c-3c18-4fa5-91be-fc6c8754d116","invertebrate zoology","spezielle Zoologie: Wirbellose"
"http://data.europa.eu/8mn/euroscivoc/cc4a0820-3515-43e3-98c7-57b3a0e906e2","http://data.europa.eu/8mn/euroscivoc/2d07f15f-2b3a-45d7-a246-411d3a061f15","organic reactions","organische Reaktionen"
"http://data.europa.eu/8mn/euroscivoc/cc4c298e-7c41-46b4-ac6c-6a2b71d476c5","http://data.europa.eu/8mn/euroscivoc/08c42eeb-abe1-44ee-bf30-a29f39897f40","data networks","Datennetz"
"http://data.europa.eu/8mn/euroscivoc/cc6de2a1-430d-4320-8bd8-2e4e27487bd6","http://data.europa.eu/8mn/euroscivoc/4e705211-8770-4a2a-8596-dbc25b41c83b","bioelectrochemistry","Bioelektrochemie"
"http://data.europa.eu/8mn/euroscivoc/cd9d6c59-4bf8-45cc-8a9c-8e465d2e526d","http://data.europa.eu/8mn/euroscivoc/42d56c99-ce08-429f-9751-4f711910a804","optical astronomy","optische Astronomie"
"http://data.europa.eu/8mn/euroscivoc/cdb31644-8d2d-4ac7-a421-162f01281f8f","http://data.europa.eu/8mn/euroscivoc/4fc54e32-5c0e-4f9f-aec1-18bb20609eba","isotope geochemistry","Isotopengeochemie"
"http://data.europa.eu/8mn/euroscivoc/cdeba421-3731-4be8-a49d-6616fb3a1c85","http://data.europa.eu/8mn/euroscivoc/4c8f4b46-6f5c-41d9-9079-7de85c16431d","pattern recognition","Mustererkennung"
"http://data.europa.eu/8mn/euroscivoc/ce3293cb-700b-4b49-a91b-56ddfc97181f","http://data.europa.eu/8mn/euroscivoc/a348fcd2-3bdd-46f9-aa2c-a91301f1e12e","embryology","Embryologie"
"http://data.europa.eu/8mn/euroscivoc/ce6666e1-e816-4f32-8094-2634e44630d3","http://data.europa.eu/8mn/euroscivoc/dc9a4100-9eb3-4956-8fd8-b67ea07a70ad","woodworking","Holzbearbeitung"
"http://data.europa.eu/8mn/euroscivoc/cf686916-c5f7-4244-adf9-3ff82e5310a3","http://data.europa.eu/8mn/euroscivoc/4e705211-8770-4a2a-8596-dbc25b41c83b","electrolysis","Elektrolyse"
"http://data.europa.eu/8mn/euroscivoc/cf763962-65d9-44ae-beb5-1bdcb7782839","http://data.europa.eu/8mn/euroscivoc/37412f1c-d90a-43cf-86fb-d29e9fc29c6f","innovation management","Innovationsverwaltung"
"http://data.europa.eu/8mn/euroscivoc/cf97c48c-d28c-4928-b6d0-d7cad57be273","http://data.europa.eu/8mn/euroscivoc/839b7158-09d9-4799-aacc-bb07d00c1668","demography","Demografie"
"http://data.europa.eu/8mn/euroscivoc/d0163112-fbeb-4703-ace0-d149776bb77f","http://data.europa.eu/8mn/euroscivoc/a77a1e7c-3056-4bdc-9678-3f02c4512f9c","photovoltaic","Photovoltaik"
"http://data.europa.eu/8mn/euroscivoc/d086d147-50e3-443d-b8a1-4a610f9fccdd","http://data.europa.eu/8mn/euroscivoc/380ec7da-dd0e-49e8-9914-ca5c72a5c2de","digital electronics","digitale Elektronik"
"http://data.europa.eu/8mn/euroscivoc/d09f4eed-6861-497a-8c31-2451de4198cb","http://data.europa.eu/8mn/euroscivoc/0bccc6b0-7563-4056-aff7-5436488dc37e","irrigation","Bewässerung"
"http://data.europa.eu/8mn/euroscivoc/d0c600e4-4c54-45fb-a9c5-493a9467274b","http://data.europa.eu/8mn/euroscivoc/e27cd9b6-055c-480d-8d63-e2d366ca94d7","monetary and finances","Finanzen"
"http://data.europa.eu/8mn/euroscivoc/d0ffb7f2-8938-41c5-b1a1-edc9bd17b591","http://data.europa.eu/8mn/euroscivoc/2d07f15f-2b3a-45d7-a246-411d3a061f15","hydrocarbons","Kohlenwasserstoff"
"http://data.europa.eu/8mn/euroscivoc/d10d2908-8f22-4ff5-ae9e-a421a66de2f0","http://data.europa.eu/8mn/euroscivoc/149f7cd2-b593-4307-bf6f-77fbfd3ee961","democracy","Demokratie"
"http://data.europa.eu/8mn/euroscivoc/d159888a-76bb-4998-816d-6dabfe5df913","http://data.europa.eu/8mn/euroscivoc/0bccc6b0-7563-4056-aff7-5436488dc37e","coastal and estuarine hydraulics","Küsten- und Flussmündungshydraulik"
"http://data.europa.eu/8mn/euroscivoc/d171635a-b853-4c91-85bc-3b7cb9a21a78","http://data.europa.eu/8mn/euroscivoc/639d0234-14fd-43b2-b590-543b94c95aa2","optical sensors","optische Sensoren"
"http://data.europa.eu/8mn/euroscivoc/d1dd1bac-5313-4ab3-837f-4acd3ec521a7","http://data.europa.eu/8mn/euroscivoc/a348fcd2-3bdd-46f9-aa2c-a91301f1e12e","endocrinology","Endokrinologie"
"http://data.europa.eu/8mn/euroscivoc/d1de68cf-37fc-491f-a975-81b33d88c2b9","http://data.europa.eu/8mn/euroscivoc/4fcab395-f3b5-41c6-a260-6acd51de4741","lipids","Lipide"
"http://data.europa.eu/8mn/euroscivoc/d1fe9030-a346-44b2-a4c0-3e6c502032b2","http://data.europa.eu/8mn/euroscivoc/9e3cada3-2cd1-4c90-b8c2-0cb98a892a97","epigenomes","Epigenome"
"http://data.europa.eu/8mn/euroscivoc/d20088d3-fbe0-4a35-b4f8-3b9249447002","http://data.europa.eu/8mn/euroscivoc/22838313-b78b-47ec-b868-9028e48adb3f","root crops","Hackfrucht"
"http://data.europa.eu/8mn/euroscivoc/d2a63922-c4ee-42a3-bef3-77eb49ebfb03","http://data.europa.eu/8mn/euroscivoc/26770c2b-64ce-4611-896f-cdefb4893317","urban engineering","Stadtbauwesen"
"http://data.europa.eu/8mn/euroscivoc/d36f5888-69ae-43f4-b91a-8e9a92645f2e","http://data.europa.eu/8mn/euroscivoc/61735be0-41d4-4c93-a7a0-9fdca27e92c1","christianity","Christentum"
"http://data.europa.eu/8mn/euroscivoc/d37e4d8c-a978-40c7-ba4f-eee841851073","http://data.europa.eu/8mn/euroscivoc/a348fcd2-3bdd-46f9-aa2c-a91301f1e12e","gerontology","Gerontologie"
"http://data.europa.eu/8mn/euroscivoc/d3b09b78-ac5c-4fc3-b58a-9573daf0e304","http://data.europa.eu/8mn/euroscivoc/3d76a7f4-5a16-411e-ae44-7b712d5222ee","physical sciences","Naturwissenschaften"
"http://data.europa.eu/8mn/euroscivoc/d3f0af2d-147b-46d1-a9fa-ba7e664a4b09","http://data.europa.eu/8mn/euroscivoc/abd12e91-2d1b-4b99-9b4d-6ed39420bb10","women’s studies","Frauenforschung"
"http://data.europa.eu/8mn/euroscivoc/d3fbe1aa-2e8b-4049-9894-a9980be71600","http://data.europa.eu/8mn/euroscivoc/e2c0aa46-c26e-468a-8800-45e85e038ec2","transport layer","Transportschicht"
"http://data.europa.eu/8mn/euroscivoc/d47a4158-66d1-4045-9f1f-d2b31a16aff3","http://data.europa.eu/8mn/euroscivoc/7fd58960-5853-409b-bb50-fa1654f7bc3c","transcriptomes","Transkriptome"
"http://data.europa.eu/8mn/euroscivoc/d4b2e61b-1c32-4239-a9fe-5ec35e2855e9","http://data.europa.eu/8mn/euroscivoc/5ccf6af3-d065-49da-bef3-9cd7f50c15c6","folklore","Folklore"
"http://data.europa.eu/8mn/euroscivoc/d4f985c0-361e-49bd-af0f-9c7e6d95585c","http://data.europa.eu/8mn/euroscivoc/045d8dc4-1d48-4d18-b8ad-47e9df29100e","x-ray radiography","Röntgenradiographie"
"http://data.europa.eu/8mn/euroscivoc/d5306c94-2609-4e5c-9531-1961c42f5a7e","http://data.europa.eu/8mn/euroscivoc/2d07f15f-2b3a-45d7-a246-411d3a061f15","alcohols","Alkohole"
"http://data.europa.eu/8mn/euroscivoc/d5486acf-7f05-4e9d-80ce-f035987b41bc","http://data.europa.eu/8mn/euroscivoc/4df60e5a-a143-45d2-b1a6-c2dcb31d977a","forestry","Forstwirtschaft"
"http://data.europa.eu/8mn/euroscivoc/d571b72b-ab13-4b0a-93ee-3648be4fef7e","http://data.europa.eu/8mn/euroscivoc/6c45311d-08ee-4e0d-865f-2cf01b9804d5","galaxy evolution","Galaxienentwicklung"
"http://data.europa.eu/8mn/euroscivoc/d5bf8fe0-33cb-4355-b9a6-e759dbf567d1","http://data.europa.eu/8mn/euroscivoc/41d8a14d-6def-402e-b6e5-09d1cd8d3fc4","stellar astronomy","Stellarastronomie"
"http://data.europa.eu/8mn/euroscivoc/d64a69de-a6a8-4a85-b696-afe9807ae481","http://data.europa.eu/8mn/euroscivoc/a8ec011b-2e01-4088-8f7c-28fa848ade2d","green infrastructure","grüne Infrastruktur"
"http://data.europa.eu/8mn/euroscivoc/d65148fb-16db-4577-809d-e6c9c4aadead","http://data.europa.eu/8mn/euroscivoc/803cff73-504b-41ae-9873-1836c76c15d1","freshwater biology","Süßwasserbiologie"
"http://data.europa.eu/8mn/euroscivoc/d697db59-b9cc-484d-b456-1cc5c43e2a17","http://data.europa.eu/8mn/euroscivoc/b0a5e340-eff7-4c23-8db2-e82fb8b8e930","viticulture","Weinbau"
"http://data.europa.eu/8mn/euroscivoc/d7211835-274b-43bc-9917-59caa1768b8f","http://data.europa.eu/8mn/euroscivoc/e7b9a22b-8915-4a56-a5e4-b2670cf2fd6f","racial inequality","Rassenungleichheit"
"http://data.europa.eu/8mn/euroscivoc/d75a4a3e-f257-4778-a3d5-8122cf3185f9","http://data.europa.eu/8mn/euroscivoc/abd12e91-2d1b-4b99-9b4d-6ed39420bb10","gender equality","Gleichstellung von Mann und Frau"
"http://data.europa.eu/8mn/euroscivoc/d7d4fde5-4c94-491b-b655-f40ea194f8bf","http://data.europa.eu/8mn/euroscivoc/5784b7f1-c7ce-49d9-9f38-aebcda0ff41d","lung cancer","Lungenkrebs"
"http://data.europa.eu/8mn/euroscivoc/d7e5599e-3253-4a8a-9139-a8de1f4586ba","http://data.europa.eu/8mn/euroscivoc/2d07f15f-2b3a-45d7-a246-411d3a061f15","aldehydes","Aldehyde"
"http://data.europa.eu/8mn/euroscivoc/d88ed947-a321-491c-9a27-3ab1f87fecde","http://data.europa.eu/8mn/euroscivoc/e39eb923-d810-425b-a740-954a93eaf8d9","ultraviolet lasers","Ultraviolettlaser"
"http://data.europa.eu/8mn/euroscivoc/d8bca3d6-cd94-4597-8d72-39fd31699728","http://data.europa.eu/8mn/euroscivoc/803cff73-504b-41ae-9873-1836c76c15d1","microbiology","Mikrobiologie"
"http://data.europa.eu/8mn/euroscivoc/d8bd4a7a-de17-43a9-bfb1-1b94244d2b14","http://data.europa.eu/8mn/euroscivoc/c790f6e2-c1e0-44c1-a413-7f60e950f09d","carbon fibers","Kohlenstofffasern"
"http://data.europa.eu/8mn/euroscivoc/d8d813db-664d-41a3-8bef-2252b1a9822c","http://data.europa.eu/8mn/euroscivoc/02695258-7117-47a3-8b32-bbf861dae234","rotorcraft","Drehflügler"
"http://data.europa.eu/8mn/euroscivoc/d90d8dbf-c4b3-46c0-bf2c-55a4a3d9ba8b","http://data.europa.eu/8mn/euroscivoc/a348fcd2-3bdd-46f9-aa2c-a91301f1e12e","urology","Urologie"
"http://data.europa.eu/8mn/euroscivoc/d913bd42-e79c-46a7-8714-14f2a6a0d82f","http://data.europa.eu/8mn/euroscivoc/1198b23a-f82f-4189-8778-d9a742430a0f","radio technology","Funktechnologie"
"http://data.europa.eu/8mn/euroscivoc/d925e630-54d5-47ec-b75f-e19e8caa8321","http://data.europa.eu/8mn/euroscivoc/2777834c-929f-4b5c-ab4b-f516e308f659","speleology","Speläologie"
"http://data.europa.eu/8mn/euroscivoc/d93ad0fc-d33c-4327-8525-6e40f0ffeb65","http://data.europa.eu/8mn/euroscivoc/53d318ec-2f1b-41e4-8317-24b35f9a9120","hydraulic engineering","Wasserbau"
"http://data.europa.eu/8mn/euroscivoc/d93d7f19-7965-430b-8d9e-80c0e4d57a9d","http://data.europa.eu/8mn/euroscivoc/32983fb5-b823-4830-a924-773611dc4e25","functional morphology","funktionelle Morphologie"
"http://data.europa.eu/8mn/euroscivoc/d9a69a4e-b313-47ea-9cfc-16957a7da9be","http://data.europa.eu/8mn/euroscivoc/f4cb5fb7-3942-47b0-855c-3d9fca817513","drive by wire","elektronische Kraftfahrzeugsteuerung"
"http://data.europa.eu/8mn/euroscivoc/d9f6800b-e09b-4410-9175-89124455e692","http://data.europa.eu/8mn/euroscivoc/4a677632-5b41-485a-8bf1-d9aae4c2da15","fixed wireless network","Festes drahtloses Netzwerk"
"http://data.europa.eu/8mn/euroscivoc/da44150d-4cff-45ba-8a81-12023a679ac3","http://data.europa.eu/8mn/euroscivoc/ca0b52b4-4d64-4b75-a231-06ea45752be6","international protection of human rights","internationaler Schutz der Menschenrechte"
"http://data.europa.eu/8mn/euroscivoc/da85f15b-d00c-4b04-a525-e9406e1f81ea","http://data.europa.eu/8mn/euroscivoc/d3b09b78-ac5c-4fc3-b58a-9573daf0e304","plasma physics","Plasmaphysik"
"http://data.europa.eu/8mn/euroscivoc/db2570f8-5d0b-4a29-ae44-63edd72aa253","http://data.europa.eu/8mn/euroscivoc/e7264d76-d85b-474f-a0c4-a4cf98f198df","electric power distribution","Stromverteilung"
"http://data.europa.eu/8mn/euroscivoc/db293df2-83b1-46fe-b4f1-c5ffb03191e9","http://data.europa.eu/8mn/euroscivoc/ecd015dd-d7df-45fe-99c2-c9a51f95206a","graphene","Graphen"
"http://data.europa.eu/8mn/euroscivoc/db307f1d-3fce-48d1-9a9e-cb2cf5b8e106","http://data.europa.eu/8mn/euroscivoc/39c4c0d8-230f-4212-8bb4-a090f6ea095e","vegetative propagation","vegetative Vermehrung"
"http://data.europa.eu/8mn/euroscivoc/db439a5d-5a72-4293-a52d-5629f34c4698","http://data.europa.eu/8mn/euroscivoc/e56eb495-973e-46c1-b2b2-a446852952f4","freight transport","Güterverkehr"
"http://data.europa.eu/8mn/euroscivoc/db54bec8-9f65-4fe5-a8ba-b043e5640a4b","http://data.europa.eu/8mn/euroscivoc/ddec251f-0c47-44a4-b95d-9d4bf11a093e","w bosons","W-Boson"
"http://data.europa.eu/8mn/euroscivoc/dbdf902c-f6b0-4349-8428-128343d4c4fd","http://data.europa.eu/8mn/euroscivoc/1d61ac8a-6360-432d-9729-f180ba76f24b","molecular evolution","molekulare Evolution"
"http://data.europa.eu/8mn/euroscivoc/dbe8c8c7-29d5-428b-8210-05bf4d427497","http://data.europa.eu/8mn/euroscivoc/527ab165-56f2-4020-8975-e7cd3f21d01d","deep learning","Deep Learning"
"http://data.europa.eu/8mn/euroscivoc/dc1b3723-476f-453c-a596-c7ccfde9b4b1","http://data.europa.eu/8mn/euroscivoc/bce870dd-43f3-4656-8866-d76b0d71f5b8","analytical chemistry","analytische Chemie"
"http://data.europa.eu/8mn/euroscivoc/dc6454bd-b806-4e0c-b15e-788698abd425","http://data.europa.eu/8mn/euroscivoc/31289d4e-a909-40ee-be7b-109398466268","alzheimer","Alzheimer"
"http://data.europa.eu/8mn/euroscivoc/dc9a4100-9eb3-4956-8fd8-b67ea07a70ad","http://data.europa.eu/8mn/euroscivoc/64605fff-1946-4fd4-b021-e2e83b71dcac","materials engineering","Werkstofftechnik"
"http://data.europa.eu/8mn/euroscivoc/dccbb79d-0f5e-4efd-853f-826e04e32f5d","http://data.europa.eu/8mn/euroscivoc/d3b09b78-ac5c-4fc3-b58a-9573daf0e304","relativistic mechanics","relativistische Mechanik"
"http://data.europa.eu/8mn/euroscivoc/dcd2916d-935f-446d-a42c-069ee43f3c51","http://data.europa.eu/8mn/euroscivoc/b0edf9eb-127a-41bc-b0cf-eb3ed9039f0c","ocean chemistry","Meereschemie"
"http://data.europa.eu/8mn/euroscivoc/dd1e4264-3e3e-4b01-951e-27064d561456","http://data.europa.eu/8mn/euroscivoc/47eb9d78-a29d-4759-8c86-d7d4a8065997","ethnomusicology","Musikethnologie"
"http://data.europa.eu/8mn/euroscivoc/dd511204-9264-4b2d-94ac-69482a1c630d","http://data.europa.eu/8mn/euroscivoc/caef7888-78d0-473b-b3dc-97d8e9c65073","dendroclimatology","Dendroklimatologie"
"http://data.europa.eu/8mn/euroscivoc/dd5c735b-4fef-4288-8e17-e543e63bf031","http://data.europa.eu/8mn/euroscivoc/65f1cb53-0694-477b-9900-61ac8ad78c67","volcanology","Vulkanologie"
