"kind","code","name","parent"
"field","460899","Human-centred computing not elsewhere classified","4608"
"field","460901","Business process management","4609"
"field","460902","Decision support and group support systems","4609"
"field","460903","Information modelling, management and ontologies","4609"
"field","460904","Information security management","4609"
"field","460905","Information systems development methodologies and practice","4609"
"field","460906","Information systems education","4609"
"field","460907","Information systems for sustainable development and the public good","4609"
"field","460908","Information systems organisation and management","4609"
"field","460909","Information systems philosophy, research methods and theory","4609"
"field","460910","Information systems user experience design and development","4609"
"field","460911","Inter-organisational, extra-organisational and global information systems","4609"
"field","460912","Knowledge and information management","4609"
"field","460999","Information systems not elsewhere classified","4609"
"field","461001","Digital curation and preservation","4610"
"field","461002","Human information behaviour","4610"
"field","461003","Human information interaction and retrieval","4610"
"field","461004","Information governance, policy and ethics","4610"
"field","461005","Informetrics","4610"
"field","461006","Library studies","4610"
"field","461007","Open access","4610"
"field","461008","Organisation of information and knowledge resources","4610"
"field","461009","Recordkeeping informatics","4610"
"field","461010","Social and community informatics","4610"
"field","461099","Library and information studies not elsewhere classified","4610"
"field","461101","Adversarial machine learning","4611"
"field","461102","Context learning","4611"
"field","461103","Deep learning","4611"
"field","461104","Neural networks","4611"
"field","461105","Reinforcement learning","4611"
"field","461106","Semi- and unsupervised learning","4611"
"field","461199","Machine learning not elsewhere classified","4611"
"field","461201","Automated software engineering","4612"
"field","461202","Empirical software engineering","4612"
"field","461203","Formal methods for software","4612"
"field","461204","Programming languages","4612"
"field","461205","Requirements engineering","4612"
"field","461206","Software architecture","4612"
"field","461207","Software quality, processes and metrics","4612"
"field","461208","Software testing, verification and validation","4612"
"field","461299","Software engineering not elsewhere classified","4612"
"field","461301","Coding, information theory and compression","4613"
"field","461302","Computational complexity and computability","4613"
"field","461303","Computational logic and formal languages","4613"
"field","461304","Concurrency theory","4613"
"field","461305","Data structures and algorithms","4613"
"field","461306","Numerical computation and mathematical software","4613"
"field","461307","Quantum computation","4613"
"field","461399","Theory of computation not elsewhere classified","4613"
"field","469999","Other information and computing sciences not elsewhere classified","4699"
"field","470101","Communication studies","4701"
"field","470102","Communication technology and digital media studies","4701"
"field","470103","Environmental communication","4701"
"field","470104","International and development communication","4701"
"field","470105","Journalism studies","4701"
"field","470106","Media industry studies","4701"
"field","470107","Media studies","4701"
"field","470108","Organisational, interpersonal and intercultural communication","4701"
"field","470199","Communication and media studies not elsewhere classified","4701"
"field","470201","Arts and cultural policy","4702"
"field","470202","Asian cultural studies","4702"
"field","470203","Consumption and everyday life","4702"
"field","470204","Cultural and creative industries","4702"
"field","470205","Cultural studies of agriculture, food and wine","4702"
"field","470206","Cultural studies of nation and region","4702"
"field","470207","Cultural theory","4702"
"field","470208","Culture, representation and identity","4702"
"field","470209","Environment and culture","4702"
"field","470210","Globalisation and culture","4702"
"field","470211","Migrant cultural studies","4702"
"field","470212","Multicultural, intercultural and cross-cultural studies","4702"
"field","470213","Postcolonial studies","4702"
"field","470214","Screen and media culture","4702"
"field","470299","Cultural studies not elsewhere classified","4702"
"field","470301","African languages","4703"
"field","470302","Central and Eastern European languages (incl. Russian)","4703"
"field","470303","Chinese languages","4703"
"field","470304","Comparative language studies","4703"
"field","470305","Early English languages","4703"
"field","470306","English as a second language","4703"
"field","470307","English language","4703"
"field","470308","French language","4703"
"field","470309","German language","4703"
"field","470310","Iberian languages","4703"
"field","470311","Indian languages","4703"
"field","470312","Indonesian languages","4703"
"field","470313","Italian language","4703"
"field","470314","Japanese language","4703"
"field","470315","Korean language","4703"
"field","470316","Latin and classical Greek languages","4703"
"field","470317","Middle Eastern languages","4703"
"field","470318","Other Asian languages (excl. South-East Asian)","4703"
"field","470319","Other European languages","4703"
"field","470320","South-East Asian languages (excl. Indonesian)","4703"
"field","470321","Translation and interpretation studies","4703"
"field","470399","Language studies not elsewhere classified","4703"
"field","470401","Applied linguistics and educational linguistics","4704"
"field","470402","Child language acquisition","4704"
"field","470403","Computational linguistics","4704"
"field","470404","Corpus linguistics","4704"
"field","470405","Discourse and pragmatics","4704"
"field","470406","Historical, comparative and typological linguistics","4704"
"field","470407","Language documentation and description","4704"
"field","470408","Lexicography and semantics","4704"
"field","470409","Linguistic structures (incl. phonology, morphology and syntax)","4704"
"field","470410","Phonetics and speech science","4704"
"field","470411","Sociolinguistics","4704"
"field","470499","Linguistics not elsewhere classified","4704"
"field","470501","African literature","4705"
"field","470502","Australian literature (excl. Aboriginal and Torres Strait Islander literature)","4705"
"field","470503","Book history","4705"
"field","470504","British and Irish literature","4705"
"field","470505","Central and Eastern European literature (incl. Russian)","4705"
"field","470506","Children's literature","4705"
"field","470507","Comparative and transnational literature","4705"
"field","470508","Digital literature","4705"
"field","470509","Ecocriticism","4705"
"field","470510","Indian literature","4705"
"field","470511","Indonesian literature","4705"
"field","470512","Korean literature","4705"
"field","470513","Latin and classical Greek literature","4705"
"field","470514","Literary theory","4705"
"field","470515","Literature in Chinese","4705"
"field","470516","Literature in French","4705"
"field","470517","Literature in German","4705"
"field","470518","Literature in Italian","4705"
"field","470519","Literature in Japanese","4705"
"field","470520","Literature in Spanish and Portuguese","4705"
"field","470521","Middle Eastern literature","4705"
"field","470522","New Zealand literature (excl. Māori literature)","4705"
"field","470523","North American literature","4705"
"field","470524","Other Asian literature (excl. South-East Asian)","4705"
"field","470525","Other European literature","4705"
"field","470526","Other literatures in English","4705"
"field","470527","Popular and genre literature","4705"
"field","470528","Print culture","4705"
"field","470529","South-East Asian literature (excl. Indonesian)","4705"
"field","470530","Stylistics and textual analysis","4705"
"field","470531","Young adult literature","4705"
"field","470599","Literary studies not elsewhere classified","4705"
"field","479999","Other language, communication and culture not elsewhere classified","4799"
"field","480101","Banking, finance and securities law","4801"
"field","480102","Commercial law","4801"
"field","480103","Corporations and associations law","4801"
"field","480104","Labour law","4801"
"field","480105","Not-for-profit law","4801"
"field","480106","Taxation law","4801"
"field","480199","Commercial law not elsewhere classified","4801"
"field","480201","Animal law","4802"
"field","480202","Climate change law","4802"
"field","480203","Environmental law","4802"
"field","480204","Mining, energy and natural resources law","4802"
"field","480299","Environmental and resources law not elsewhere classified","4802"
"field","480301","Asian and Pacific law","4803"
"field","480302","Comparative law","4803"
"field","480303","Conflict of laws (incl. private international law)","4803"
"field","480304","European Union law","4803"
"field","480305","International arbitration","4803"
"field","480306","International criminal law","4803"
"field","480307","International humanitarian and human rights law","4803"
"field","480308","International trade and investment law","4803"
"field","480309","Ocean law and governance","4803"
"field","480310","Public international law","4803"
"field","480311","Space, maritime and aviation law","4803"
"field","480399","International and comparative law not elsewhere classified","4803"
"field","480401","Criminal law","4804"
"field","480402","Family law","4804"
"field","480403","Law and humanities","4804"
"field","480404","Law and religion","4804"
"field","480405","Law and society and socio-legal research","4804"
"field","480406","Law reform","4804"
"field","480407","Law, gender and sexuality (incl. feminist legal scholarship)","4804"
"field","480408","Law, science and technology","4804"
"field","480409","Legal education","4804"
"field","480410","Legal theory, jurisprudence and legal interpretation","4804"
"field","480411","Media and communication law","4804"
"field","480412","Medical and health law","4804"
"field","480413","Race, ethnicity and law","4804"
"field","480414","Sports law","4804"
"field","480499","Law in context not elsewhere classified","4804"
"field","480501","Access to justice","4805"
"field","480502","Civil procedure","4805"
"field","480503","Criminal procedure","4805"
"field","480504","Legal institutions (incl. courts and justice systems)","4805"
"field","480505","Legal practice, lawyering and the legal profession","4805"
"field","480506","Litigation, adjudication and dispute resolution","4805"
"field","480507","Youth justice","4805"
"field","480599","Legal systems not elsewhere classified","4805"
"field","480601","Contract law","4806"
"field","480602","Equity and trusts law","4806"
"field","480603","Intellectual property law","4806"
"field","480604","Property law (excl. intellectual property law)","4806"
"field","480605","Tort law","4806"
"field","480699","Private law and civil obligations not elsewhere classified","4806"
"field","480701","Administrative law","4807"
"field","480702","Constitutional law","4807"
"field","480703","Domestic human rights law","4807"
"field","480704","Migration, asylum and refugee law","4807"
"field","480705","Military law and justice","4807"
"field","480706","Privacy and data rights","4807"
"field","480707","Welfare, insurance, disability and social security law","4807"
"field","480799","Public law not elsewhere classified","4807"
"field","489999","Other law and legal studies not elsewhere classified","4899"
"field","490101","Approximation theory and asymptotic methods","4901"
"field","490102","Biological mathematics","4901"
"field","490103","Calculus of variations, mathematical aspects of systems theory and control theory","4901"
"field","490104","Complex systems","4901"
"field","490105","Dynamical systems in applications","4901"
"field","490106","Financial mathematics","4901"
"field","490107","Mathematical methods and special functions","4901"
"field","490108","Operations research","4901"
"field","490109","Theoretical and applied mechanics","4901"
"field","490199","Applied mathematics not elsewhere classified","4901"
"field","490201","Algebraic structures in mathematical physics","4902"
"field","490202","Integrable systems (classical and quantum)","4902"
"field","490203","Mathematical aspects of classical mechanics, quantum mechanics and quantum information theory","4902"
"field","490204","Mathematical aspects of general relativity","4902"
"field","490205","Mathematical aspects of quantum and conformal field theory, quantum gravity and string theory","4902"
"field","490206","Statistical mechanics, physical combinatorics and mathematical aspects of condensed matter","4902"
"field","490299","Mathematical physics not elsewhere classified","4902"
"field","490301","Experimental mathematics","4903"
"field","490302","Numerical analysis","4903"
"field","490303","Numerical solution of differential and integral equations","4903"
"field","490304","Optimisation","4903"
"field","490399","Numerical and computational mathematics not elsewhere classified","4903"
"field","490401","Algebra and number theory","4904"
"field","490402","Algebraic and differential geometry","4904"
"field","490403","Category theory, k theory, homological algebra","4904"
"field","490404","Combinatorics and discrete mathematics (excl. physical combinatorics)","4904"
"field","490405","Group theory and generalisations","4904"
"field","490406","Lie groups, harmonic and Fourier analysis","4904"
"field","490407","Mathematical logic, set theory, lattices and universal algebra","4904"
"field","490408","Operator algebras and functional analysis","4904"
"field","490409","Ordinary differential equations, difference equations and dynamical systems","4904"
"field","490410","Partial differential equations","4904"
"field","490411","Real and complex functions (incl. several variables)","4904"
"field","490412","Topology","4904"
"field","490499","Pure mathematics not elsewhere classified","4904"
"field","490501","Applied statistics","4905"
"field","490502","Biostatistics","4905"
"field","490503","Computational statistics","4905"
"field","490504","Forensic evaluation, inference and statistics","4905"
"field","490505","Large and complex data theory","4905"
"field","490506","Probability theory","4905"
"field","490507","Spatial statistics","4905"
"field","490508","Statistical data science","4905"
"field","490509","Statistical theory","4905"
"field","490510","Stochastic analysis and modelling","4905"
"field","490511","Time series and spatial modelling","4905"
"field","490599","Statistics not elsewhere classified","4905"
"field","499999","Other mathematical sciences not elsewhere classified","4999"
"field","500101","Bioethics","5001"
"field","500102","Business ethics","5001"
"field","500103","Ethical use of new technology","5001"
"field","500104","Human rights and justice issues (excl. law)","5001"
"field","500105","Legal ethics","5001"
"field","500106","Medical ethics","5001"
"field","500107","Professional ethics","5001"
"field","500199","Applied ethics not elsewhere classified","5001"
"field","500201","History and philosophy of engineering and technology","5002"
"field","500202","History and philosophy of law and justice","5002"
"field","500203","History and philosophy of medicine","5002"
"field","500204","History and philosophy of science","5002"
"field","500205","History and philosophy of the humanities","5002"
"field","500206","History and philosophy of the social sciences","5002"
"field","500207","History of ideas","5002"
"field","500208","History of philosophy","5002"
"field","500299","History and philosophy of specific fields not elsewhere classified","5002"
"field","500301","Aesthetics","5003"
"field","500302","Critical theory","5003"
"field","500303","Decision theory","5003"
"field","500304","Environmental philosophy","5003"
"field","500305","Epistemology","5003"
"field","500306","Ethical theory","5003"
"field","500307","Hermeneutics","5003"
"field","500308","Logic","5003"
"field","500309","Metaphysics","5003"
"field","500310","Phenomenology","5003"
"field","500311","Philosophical psychology (incl. moral psychology and philosophy of action)","5003"
"field","500312","Philosophy of cognition","5003"
"field","500313","Philosophy of gender","5003"
"field","500314","Philosophy of language","5003"
"field","500315","Philosophy of mind (excl. cognition)","5003"
"field","500316","Philosophy of religion","5003"
"field","500317","Philosophy of science (excl. history and philosophy of specific fields)","5003"
"field","500318","Philosophy of specific cultures (incl. comparative philosophy)","5003"
"field","500319","Poststructuralism","5003"
"field","500320","Psychoanalytic philosophy","5003"
"field","500321","Social and political philosophy","5003"
"field","500399","Philosophy not elsewhere classified","5003"
"field","500401","Christian studies","5004"
"field","500402","Comparative religious studies","5004"
"field","500403","Islamic studies","5004"
"field","500404","Jewish studies","5004"
"field","500405","Religion, society and culture","5004"
"field","500406","Studies in eastern religious traditions","5004"
"field","500407","Studies in religious traditions (excl. Eastern, Jewish, Christian and Islamic traditions)","5004"
"field","500499","Religious studies not elsewhere classified","5004"
"field","500501","Theology","5005"
"field","500599","Theology not elsewhere classified","5005"
"field","509999","Other philosophy and religious studies not elsewhere classified","5099"
"field","510101","Astrobiology","5101"
"field","510102","Astronomical instrumentation","5101"
"field","510103","Cosmology and extragalactic astronomy","5101"
"field","510104","Galactic astronomy","5101"
"field","510105","General relativity and gravitational waves","5101"
"field","510106","High energy astrophysics and galactic cosmic rays","5101"
"field","510107","Planetary science (excl. solar system and planetary geology)","5101"
"field","510108","Solar physics","5101"
"field","510109","Stellar astronomy and planetary systems","5101"
"field","510199","Astronomical sciences not elsewhere classified","5101"
"field","510201","Atomic and molecular physics","5102"
"field","510202","Lasers and quantum electronics","5102"
"field","510203","Nonlinear optics and spectroscopy","5102"
"field","510204","Photonics, optoelectronics and optical communications","5102"
"field","510205","Terahertz physics","5102"
"field","510299","Atomic, molecular and optical physics not elsewhere classified","5102"
"field","510301","Acoustics and acoustical devices; waves","5103"
"field","510302","Classical and physical optics","5103"
"field","510303","Electrostatics and electrodynamics","5103"
"field","510304","Thermodynamics and statistical physics","5103"
"field","510399","Classical physics not elsewhere classified","5103"
"field","510401","Condensed matter characterisation technique development","5104"
"field","510402","Condensed matter imaging","5104"
"field","510403","Condensed matter modelling and density functional theory","5104"
"field","510404","Electronic and magnetic properties of condensed matter; superconductivity","5104"
"field","510405","Soft condensed matter","5104"
"field","510406","Structural properties of condensed matter","5104"
"field","510407","Surface properties of condensed matter","5104"
"field","510499","Condensed matter physics not elsewhere classified","5104"
"field","510501","Biological physics","5105"
"field","510502","Medical physics","5105"
"field","510599","Medical and biological physics not elsewhere classified","5105"
"field","510601","Nuclear physics","5106"
"field","510602","Plasma physics; fusion plasmas; electrical discharges","5106"
"field","510699","Nuclear and plasma physics not elsewhere classified","5106"
"field","510701","Astroparticle physics and particle cosmology","5107"
"field","510702","Field theory and string theory","5107"
"field","510703","Particle physics","5107"
"field","510799","Particle and high energy physics not elsewhere classified","5107"
"field","510801","Degenerate quantum gases and atom optics","5108"
"field","510802","Foundations of quantum mechanics","5108"
"field","510803","Quantum information, computation and communication","5108"
"field","510804","Quantum optics and quantum optomechanics","5108"
"field","510805","Quantum technologies","5108"
"field","510899","Quantum physics not elsewhere classified","5108"
"field","510901","Astrodynamics and space situational awareness","5109"
"field","510902","Heliophysics and space weather","5109"
"field","510903","Mesospheric, thermospheric, ionospheric and magnetospheric physics","5109"
"field","510904","Solar system energetic particles","5109"
"field","510905","Solar system planetary science (excl. planetary geology)","5109"
"field","510906","Space instrumentation","5109"
"field","510999","Space sciences not elsewhere classified","5109"
"field","511001","Accelerators","5110"
"field","511002","Instruments and techniques","5110"
"field","511003","Synchrotrons","5110"
"field","511099","Synchrotrons and accelerators not elsewhere classified","5110"
"field","519901","Complex physical systems","5199"
"field","519999","Other physical sciences not elsewhere classified","5199"
"field","520101","Child and adolescent development","5201"
"field","520102","Educational psychology","5201"
"field","520103","Forensic psychology","5201"
"field","520104","Industrial and organisational psychology (incl. human factors)","5201"
"field","520105","Psychological methodology, design and analysis","5201"
"field","520106","Psychology of ageing","5201"
"field","520107","Sport and exercise psychology","5201"
"field","520108","Testing, assessment and psychometrics","5201"
"field","520199","Applied and developmental psychology not elsewhere classified","5201"
"field","520201","Behavioural genetics","5202"
"field","520202","Behavioural neuroscience","5202"
"field","520203","Cognitive neuroscience","5202"
"field","520204","Evolutionary psychological studies","5202"
"field","520205","Psychopharmacology","5202"
"field","520206","Psychophysiology","5202"
"field","520207","Social and affective neuroscience","5202"
"field","520299","Biological psychology not elsewhere classified","5202"
"field","520301","Clinical neuropsychology","5203"
"field","520302","Clinical psychology","5203"
"field","520303","Counselling psychology","5203"
"field","520304","Health psychology","5203"
"field","520399","Clinical and health psychology not elsewhere classified","5203"
"field","520401","Cognition","5204"
"field","520402","Decision making","5204"
"field","520403","Learning, motivation and emotion","5204"
"field","520404","Memory and attention","5204"
"field","520405","Psycholinguistics (incl. speech production and comprehension)","5204"
"field","520406","Sensory processes, perception and performance","5204"
"field","520499","Cognitive and computational psychology not elsewhere classified","5204"
"field","520501","Community psychology","5205"
"field","520502","Gender psychology","5205"
"field","520503","Personality and individual differences","5205"
"field","520504","Psychology of religion","5205"
"field","520505","Social psychology","5205"
"field","520599","Social and personality psychology not elsewhere classified","5205"
"field","529999","Other psychology not elsewhere classified","5299"
